"contact_[0,9)","contact_[9,19)","contact_[19,29)","contact_[29,39)","contact_[39,49)","contact_[49,59)","contact_[59,69)","contact_[69,79)","contact_79+"
2.38854111509545,2.05943425559697,1.07397359958783,0.981812346294559,0.545251433234643,0.388326020287811,0.190228010784865,0.101734667469668,0.105690708288305
2.40019992355115,4.79048870656867,1.5351272223774,1.37994432956321,0.907388626806031,0.627684788919301,0.329715985974374,0.219877687292211,0.186321245937883
1.61582114988533,1.98173039546366,2.52446097487915,1.60213181312036,0.80688861648617,0.632083998171278,0.294602099938489,0.175350966586472,0.197841060616802
2.04310060765649,2.463901516525,2.21594932881497,2.43103652892804,1.35614590786035,0.861135668046356,0.425923536661391,0.210331187669126,0.276436226824229
1.94127717953047,2.77194481357361,1.90943394604424,2.32025590897876,1.55981173051959,0.865018319227725,0.379277318488125,0.272886792583322,0.276869651718651
2.35806713451603,3.27040691462322,2.55114290347336,2.51286980284831,1.47534722762186,0.987030763680311,0.692849178354499,0.283421684321526,0.391926505039685
1.90692847278257,2.83596231530592,1.96289058655522,2.0517777358172,1.06788890712292,1.14377070714034,0.716651686096306,0.399837240047938,0.42070477845722
1.86042303069085,3.45004223989708,2.13133255526175,1.84835398207681,1.40163366692226,0.853524788230405,0.729400474322866,0.649955455949962,0.675167968243227
5.71333454974816,8.64202943893819,7.10836297028003,7.18102666830322,4.20375568786859,3.48897460484657,2.26866491654431,1.99582261681989,1
